Date,Close
28/06/2018 16:00:00,2.17
29/06/2018 16:00:00,2.23
02/07/2018 16:00:00,2.17
03/07/2018 16:00:00,2.17
04/07/2018 16:00:00,2.16
05/07/2018 16:00:00,2.15
06/07/2018 16:00:00,2.16
09/07/2018 16:00:00,2.17
10/07/2018 16:00:00,2.17
11/07/2018 16:00:00,2.17
12/07/2018 16:00:00,2.17
13/07/2018 16:00:00,2.22
16/07/2018 16:00:00,2.25
17/07/2018 16:00:00,2.21
18/07/2018 16:00:00,2.25
19/07/2018 16:00:00,2.26
20/07/2018 16:00:00,2.28
23/07/2018 16:00:00,2.25
24/07/2018 16:00:00,2.23
25/07/2018 16:00:00,2.24
26/07/2018 16:00:00,2.25
27/07/2018 16:00:00,2.26
30/07/2018 16:00:00,2.26
31/07/2018 16:00:00,2.21
01/08/2018 16:00:00,2.21
02/08/2018 16:00:00,2.21
03/08/2018 16:00:00,2.22
06/08/2018 16:00:00,2.27
07/08/2018 16:00:00,2.25
08/08/2018 16:00:00,2.24
09/08/2018 16:00:00,2.27
10/08/2018 16:00:00,2.28
13/08/2018 16:00:00,2.29
14/08/2018 16:00:00,2.32
15/08/2018 16:00:00,2.33
16/08/2018 16:00:00,2.33
17/08/2018 16:00:00,2.36
20/08/2018 16:00:00,2.34
21/08/2018 16:00:00,2.38
22/08/2018 16:00:00,2.38
23/08/2018 16:00:00,2.38
24/08/2018 16:00:00,2.35
27/08/2018 16:00:00,2.34
28/08/2018 16:00:00,2.37
29/08/2018 16:00:00,2.38
30/08/2018 16:00:00,2.37
31/08/2018 16:00:00,2.38
03/09/2018 16:00:00,2.43
04/09/2018 16:00:00,2.46
05/09/2018 16:00:00,2.47
06/09/2018 16:00:00,2.43
07/09/2018 16:00:00,2.42
10/09/2018 16:00:00,2.44
11/09/2018 16:00:00,2.46
12/09/2018 16:00:00,2.42
13/09/2018 16:00:00,2.4
14/09/2018 16:00:00,2.4
17/09/2018 16:00:00,2.42
18/09/2018 16:00:00,2.38
19/09/2018 16:00:00,2.38
20/09/2018 16:00:00,2.4
21/09/2018 16:00:00,2.42
24/09/2018 16:00:00,2.44
25/09/2018 16:00:00,2.43
26/09/2018 16:00:00,2.4
27/09/2018 16:00:00,2.38
28/09/2018 16:00:00,2.38
01/10/2018 16:00:00,2.41
02/10/2018 16:00:00,2.41
03/10/2018 16:00:00,2.41
04/10/2018 16:00:00,2.42
05/10/2018 16:00:00,2.41
08/10/2018 16:00:00,2.39
09/10/2018 16:00:00,2.38
10/10/2018 16:00:00,2.38
11/10/2018 16:00:00,2.21
12/10/2018 16:00:00,2.22
15/10/2018 16:00:00,2.24
16/10/2018 16:00:00,2.23
17/10/2018 16:00:00,2.26
18/10/2018 16:00:00,2.25
19/10/2018 16:00:00,2.2
22/10/2018 16:00:00,2.17
23/10/2018 16:00:00,2.22
24/10/2018 16:00:00,2.22
25/10/2018 16:00:00,2.16
26/10/2018 16:00:00,2.17
29/10/2018 16:00:00,2.18
30/10/2018 16:00:00,2.23
31/10/2018 16:00:00,2.23
01/11/2018 16:00:00,2.25
02/11/2018 16:00:00,2.23
05/11/2018 16:00:00,2.25
06/11/2018 16:00:00,2.26
07/11/2018 16:00:00,2.27
08/11/2018 16:00:00,2.27
09/11/2018 16:00:00,2.24
12/11/2018 16:00:00,2.23
13/11/2018 16:00:00,2.2
14/11/2018 16:00:00,2.17
15/11/2018 16:00:00,2.16
16/11/2018 16:00:00,2.17
19/11/2018 16:00:00,2.17
20/11/2018 16:00:00,2.16
21/11/2018 16:00:00,2.12
22/11/2018 16:00:00,2.17
23/11/2018 16:00:00,2.16
26/11/2018 16:00:00,2.17
27/11/2018 16:00:00,2.2
28/11/2018 16:00:00,2.21
29/11/2018 16:00:00,2.22
30/11/2018 16:00:00,2.24
03/12/2018 16:00:00,2.27
04/12/2018 16:00:00,2.26
05/12/2018 16:00:00,2.21
06/12/2018 16:00:00,2.17
07/12/2018 16:00:00,2.2
10/12/2018 16:00:00,2.13
11/12/2018 16:00:00,2.12
12/12/2018 16:00:00,2.15
13/12/2018 16:00:00,2.14
14/12/2018 16:00:00,2.16
17/12/2018 16:00:00,2.13
18/12/2018 16:00:00,2.11
19/12/2018 16:00:00,2.08
20/12/2018 16:00:00,2.08
21/12/2018 16:00:00,2.07
24/12/2018 14:10:00,2.06
27/12/2018 16:00:00,2.13
28/12/2018 16:00:00,2.1
31/12/2018 14:10:00,2.12
02/01/2019 16:00:00,2.13
03/01/2019 16:00:00,2.16
04/01/2019 16:00:00,2.12
07/01/2019 16:00:00,2.19
08/01/2019 16:00:00,2.15
09/01/2019 16:00:00,2.17
10/01/2019 16:00:00,2.17
11/01/2019 16:00:00,2.18
14/01/2019 16:00:00,2.2
15/01/2019 16:00:00,2.19
16/01/2019 16:00:00,2.22
17/01/2019 16:00:00,2.25
18/01/2019 16:00:00,2.25
21/01/2019 16:00:00,2.29
22/01/2019 16:00:00,2.28
23/01/2019 16:00:00,2.23
24/01/2019 16:00:00,2.21
25/01/2019 16:00:00,2.2
29/01/2019 16:00:00,2.17
30/01/2019 16:00:00,2.17
31/01/2019 16:00:00,2.2
01/02/2019 16:00:00,2.2
04/02/2019 16:00:00,2.2
05/02/2019 16:00:00,2.29
06/02/2019 16:00:00,2.28
07/02/2019 16:00:00,2.31
08/02/2019 16:00:00,2.28
11/02/2019 16:00:00,2.32
12/02/2019 16:00:00,2.28
13/02/2019 16:00:00,2.31
14/02/2019 16:00:00,2.32
15/02/2019 16:00:00,2.29
18/02/2019 16:00:00,2.38
19/02/2019 16:00:00,2.38
20/02/2019 16:00:00,2.38
21/02/2019 16:00:00,2.42
22/02/2019 16:00:00,2.38
25/02/2019 16:00:00,2.3
26/02/2019 16:00:00,2.33
27/02/2019 16:00:00,2.39
28/02/2019 16:00:00,2.38
01/03/2019 16:00:00,2.34
04/03/2019 16:00:00,2.33
05/03/2019 16:00:00,2.37
06/03/2019 16:00:00,2.38
07/03/2019 16:00:00,2.38
08/03/2019 16:00:00,2.38
11/03/2019 16:00:00,2.33
12/03/2019 16:00:00,2.38
13/03/2019 16:00:00,2.36
14/03/2019 16:00:00,2.36
15/03/2019 16:00:00,2.39
18/03/2019 16:00:00,2.41
19/03/2019 16:00:00,2.39
20/03/2019 16:00:00,2.39
21/03/2019 16:00:00,2.41
22/03/2019 16:00:00,2.39
25/03/2019 16:00:00,2.33
26/03/2019 16:00:00,2.34
27/03/2019 16:00:00,2.36
28/03/2019 16:00:00,2.35
29/03/2019 16:00:00,2.35
01/04/2019 16:00:00,2.38
02/04/2019 16:00:00,2.43
03/04/2019 16:00:00,2.45
04/04/2019 16:00:00,2.48
05/04/2019 16:00:00,2.47
08/04/2019 16:00:00,2.5
09/04/2019 16:00:00,2.5
10/04/2019 16:00:00,2.49
11/04/2019 16:00:00,2.49
12/04/2019 16:00:00,2.47
15/04/2019 16:00:00,2.48
16/04/2019 16:00:00,2.43
17/04/2019 16:00:00,2.45
18/04/2019 16:00:00,2.43
23/04/2019 16:00:00,2.43
24/04/2019 16:00:00,2.44
26/04/2019 16:00:00,2.48
29/04/2019 16:00:00,2.42
30/04/2019 16:00:00,2.49
